Rule ID,SDTMIG Version,Rule Version,Class,Domain,Variable,Condition,Rule,Document,Section,Item ,Cited Guidance,Release Notes,,,,,,,,,,,,
CG0429,3.4,1,ALL,ALL,--CAT,--SCAT ^= null,--CAT ^= null,Model v2.0,Interventions|Events|Findings,--SCAT,"Interventions[A further grouping or classification of the category for the topic of the finding, event, or intervention. The category is in --CAT.]|Events[A further grouping or classification of the category for the topic of the finding, event, or intervention. The category is in --CAT.]|Findings[A further grouping or classification of the category for the topic of the finding, event, or intervention. The category is in --CAT.]",Cited guidance updated. Reference to model section and item updated per new style.,,,,,,,,,,,,
CG0430,3.2,1,ALL,ALL,--CAT,--SCAT present in dataset,--CAT present in dataset,Model v1.4,2.2.1|2.2.2|2.2.3,,Used to define a further categorization of --CAT values.,,,,,,,,,,,,,
CG0430,3.3,1,ALL,ALL,--CAT,--SCAT present in dataset,--CAT present in dataset,Model v1.7,2.2.1|2.2.2|2.2.3,2.2.1[Table 3.2.1: --SCAT]|2.2.2[Table 3.2.2: --SCAT]|2.2.3[Table 3.2.3: --SCAT],2.2.1[Table 3.2.1: --SCAT][Used to define a further categorization of --CAT values.]|2.2.2[Table 3.2.2: --SCAT][Used to define a further categorization of --CAT values.]|2.2.3[Table 3.2.3: --SCAT][Used to define a further categorization of --CAT values.],,,,,,,,,,,,,
CG0430,3.4,1,ALL,ALL,--CAT,--SCAT present in dataset,--CAT present in dataset,Model v2.0,Interventions|Events|Findings,--SCAT,"Interventions[A further grouping or classification of the category for the topic of the finding, event, or intervention. The category is in --CAT.]|Events[A further grouping or classification of the category for the topic of the finding, event, or intervention. The category is in --CAT.]|Findings[A further grouping or classification of the category for the topic of the finding, event, or intervention. The category is in --CAT.]",Cited guidance updated. Reference to model section and item updated per new style.,,,,,,,,,,,,
CG0431,3.2,1,ALL,ALL,GEN,Variable Core Status = Expected and data collected,Variable value ^= null,IG v3.2,4.1.1.5,,When no data has been collected for an expected variable; however; a null column must still be included in the dataset; and a comment must be included in the define.xml to state that data was not collected.,,,,,,,,,,,,,
CG0431,3.3,1,ALL,ALL,GEN,Variable Core Status = Expected and data collected,Variable value ^= null,IG v3.3,4.1.5,,When the study does not include the data item for an expected variable; however; a null column must still be included in the dataset; and a comment must be included in the Define-XML document to state that the study does not include the data item.,,,,,,,,,,,,,
CG0431,3.4,1,ALL,ALL,GEN,Variable Core Status = Expected and data collected,Variable value ^= null,IG v3.4,4.1.5,,"When the study does not include the data item for an expected variable, however, a null column must still be included in the dataset, and a comment must be included in the Define-XML document to state that the study does not include the data item.",No Change,,,,,,,,,,,,
CG0432,3.2,1,SPC,DM,AGEU,AGE ^= null or AGETXT ^= null,AGEU ^= null,Model v1.4,2.2.6,,Units associated with AGE or AGETXT.,,,,,,,,,,,,,
CG0432,3.3,1,SPC,DM,AGEU,AGE ^= null or AGETXT ^= null,AGEU ^= null,Model v1.7,Table 2.2.6.1,,Units associated with AGE or AGETXT.,,,,,,,,,,,,,
CG0433,3.2,1,SPC,DM,AGE,AGEU ^= null and AGETXT = null,AGE ^= null,Model v1.4,2.2.6,,Units associated with AGE or AGETXT.,,,,,,,,,,,,,
CG0433,3.3,1,SPC,DM,AGE,AGEU ^= null and AGETXT = null,AGE ^= null,Model v1.7,Table 2.2.6.1,,Units associated with AGE or AGETXT.,,,,,,,,,,,,,
CG0434,3.2,1,SPC,DM,AGETXT,AGEU ^= null and AGE = null,AGETXT ^= null,Model v1.4,2.2.6,,Units associated with AGE or AGETXT.,,,,,,,,,,,,,
CG0434,3.3,1,SPC,DM,AGETXT,AGEU ^= null and AGE = null,AGETXT ^= null,Model v1.7,Table 2.2.6.1,,Units associated with AGE or AGETXT.,,,,,,,,,,,,,
CG0434,3.4,1,SPC,DM,AGETXT,AGEU ^= null and AGE = null,AGETXT ^= null,Model v2.0,Demographics,AGEU,Variable Qualifier of AGE or AGETXT.,Cited guidance updated. Reference to model section and item updated per new style.,,,,,,,,,,,,
CG0435,3.2,1,SPC,DM,DTHFL,DTHDTC ^= null,DTHFL = 'Y',Model v1.4,2.2.6,,A value of 'Y' indicates the subject died. Should be Y or null. Should be populated even when the death date is unknown.,,,,,,,,,,,,,
CG0435,3.3,1,SPC,DM,DTHFL,DTHDTC ^= null,DTHFL = 'Y',Model v1.7,Table 2.2.6.1,,"A value of ""Y"" indicates the subject died. Should be ""Y"" or null. Should be populated even when the death date is unknown.",,,,,,,,,,,,,
CG0435,3.4,1,SPC,DM,DTHFL,DTHDTC ^= null,DTHFL = 'Y',Model v2.0,Demographics,DTHDTC|DTHFL,"DTHDTC[The date or date and time of death, represented in a standardized character format.]|DTHFL[An indication that the subject died.]",Cited guidance updated. Reference to model section and item updated per new style.,,,,,,,,,,,,
CG0436,3.2,1,EVT,"AE, MH, CE",--SOC,,--SOC = MedDRA primary system organ class,Model v1.4,2.2.2,,MedDRA primary System Organ Class associated with the event.,,,,,,,,,,,,,
CG0436,3.3,1,EVT,"AE, MH, CE",--SOC,,--SOC = MedDRA primary system organ class,Model v1.7,2.2.2,,MedDRA primary System Organ Class associated with the event.,,,,,,,,,,,,,
CG0436,3.4,1,EVT,"AE, MH, CE",--SOC,,--SOC = MedDRA primary system organ class,Model v2.0,Events,--SOC,The system organ class from the primary hierarchy assigned in the MedDRA dictionary.,Cited guidance updated. Reference to model section and item updated per new style.,,,,,,,,,,,,
CG0437,3.2,1,EVT,"AE, MH, CE",--SOCCD,,--SOCCD = MedDRA primary system organ class code,Model v1.4,2.2.2,,MedDRA primary System Organ Class code.,,,,,,,,,,,,,
CG0437,3.3,1,EVT,"AE, MH, CE",--SOCCD,,--SOCCD = MedDRA primary system organ class code,Model v1.7,2.2.2,,MedDRA primary System Organ Class code.,,,,,,,,,,,,,
CG0437,3.4,1,EVT,"AE, MH, CE",--SOCCD,,--SOCCD = MedDRA primary system organ class code,Model v2.0,Events,--SOCCD,The system organ class code from the primary hierarchy assigned in the MedDRA dictionary.,Cited guidance updated. Reference to model section and item updated per new style.,,,,,,,,,,,,
CG0438,3.2,1,TDM,TS,TSVAL,TSPARMCD = 'AGEMIN' and TSVAL ^= null,TSVAL conforms to ISO 8601 time period,IG v3.2,7.4|Appendix C1,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0438,3.3,1,TDM,TS,TSVAL,TSPARMCD = 'AGEMIN' and TSVAL ^= null,TSVAL conforms to ISO 8601 time period,IG v3.3,7.4,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0439,3.2,1,TDM,TS,TSVAL,TSPARMCD = 'LENGTH' and TSVAL ^= null,TSVAL conforms to ISO 8601 time period,IG v3.2,7.4|Appendix C1,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0439,3.3,1,TDM,TS,TSVAL,TSPARMCD = 'LENGTH' and TSVAL ^= null,TSVAL conforms to ISO 8601 time period,IG v3.3,7.4,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0440,3.2,1,TDM,TS,TSVAL,TSPARMCD = 'PLANSUB',TSVAL is integer and > 0,IG v3.2,7.4|Appendix C1,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0440,3.3,1,TDM,TS,TSVAL,TSPARMCD = 'PLANSUB',TSVAL is integer and > 0,IG v3.3,7.4,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0441,3.2,1,TDM,TS,TSVAL,TSPARMCD = 'STOPRULE',TSVAL ^= null,IG v3.2,7.4|Appendix C1,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0441,3.3,1,TDM,TS,TSVAL,TSPARMCD = 'STOPRULE',TSVAL ^= null,IG v3.3,7.4,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0442,3.2,1,TDM,TS,TSVAL,TSPARMCD = 'CURTRT',TSVAL is a valid preferred term from FDA Substance Registration System (SRS),IG v3.2,7.4|Appendix C1,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0442,3.3,1,TDM,TS,TSVAL,TSPARMCD = 'CURTRT',TSVAL is a valid preferred term from FDA Substance Registration System (SRS),IG v3.3,7.4,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0443,3.2,1,TDM,TS,TSVALCD,TSPARMCD = 'CURTRT',TSVALCD is a valid unique ingredient identifier from FDA Substance Registration System (SRS),IG v3.2,7.4|Appendix C1,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0443,3.3,1,TDM,TS,TSVALCD,TSPARMCD = 'CURTRT',TSVALCD is a valid unique ingredient identifier from FDA Substance Registration System (SRS),IG v3.3,7.4,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0444,3.2,1,TDM,TS,TSVCDREF,"TSPARMCD in ('COMPTRT', 'CURTRT', 'TRT')",TSVCDREF = 'UNII',IG v3.2,7.4|Appendix C1,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0444,3.3,1,TDM,TS,TSVCDREF,"TSPARMCD in ('COMPTRT', 'CURTRT', 'TRT')",TSVCDREF = 'UNII',IG v3.3,7.4,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0445,3.2,1,TDM,TS,TSVAL,TSPARMCD = 'COMPTRT',TSVAL is a valid preferred term from FDA Substance Registration System (SRS),IG v3.2,7.4|Appendix C1,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0445,3.3,1,TDM,TS,TSVAL,TSPARMCD = 'COMPTRT',TSVAL is a valid preferred term from FDA Substance Registration System (SRS),IG v3.3,7.4,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0446,3.2,1,TDM,TS,TSVALCD,TSPARMCD = 'COMPTRT',TSVALCD is a valid unique ingredient identifier from FDA Substance Registration System (SRS),IG v3.2,7.4|Appendix C1,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0446,3.3,1,TDM,TS,TSVALCD,TSPARMCD = 'COMPTRT',TSVALCD is a valid unique ingredient identifier from FDA Substance Registration System (SRS),IG v3.3,7.4,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0448,3.2,1,TDM,TS,TSVAL,"TSPARMCD in ('INDIC', 'TDIGRP')",TSVAL is a valid term from SNOMED CT,IG v3.2,7.4|Appendix C1,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0448,3.3,1,TDM,TS,TSVAL,"TSPARMCD in ('INDIC', 'TDIGRP')",TSVAL is a valid term from SNOMED CT,IG v3.3,7.4,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0449,3.2,1,TDM,TS,TSVALCD,"TSPARMCD in ('INDIC', 'TDIGRP')",TSVALCD is a valid concept identifier from SNOMED CT,IG v3.2,7.4|Appendix C1,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0449,3.3,1,TDM,TS,TSVALCD,"TSPARMCD in ('INDIC', 'TDIGRP')",TSVALCD is a valid concept identifier from SNOMED CT,IG v3.3,7.4,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0450,3.2,1,TDM,TS,TSVAL,TSPARMCD = 'TRT',TSVAL is a valid preferred term from FDA Substance Registration System (SRS),IG v3.2,7.4|Appendix C1,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0450,3.3,1,TDM,TS,TSVAL,TSPARMCD = 'TRT',TSVAL is a valid preferred term from FDA Substance Registration System (SRS),IG v3.3,7.4,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0451,3.2,1,TDM,TS,TSVALCD,TSPARMCD = 'TRT',TSVALCD is a valid unique ingredient identifier from FDA Substance Registration System (SRS),IG v3.2,7.4|Appendix C1,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0451,3.3,1,TDM,TS,TSVALCD,TSPARMCD = 'TRT',TSVALCD is a valid unique ingredient identifier from FDA Substance Registration System (SRS),IG v3.3,7.4,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0453,3.2,1,TDM,TS,TSVAL,TSPARMCD = 'PCLAS',TSVAL is a valid term from NDF-RT,IG v3.2,7.4|Appendix C1,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0453,3.3,1,TDM,TS,TSVAL,TSPARMCD = 'PCLAS',TSVAL is a valid term from NDF-RT,IG v3.3,7.4,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
